log_raised_by_quarter,tokenforsale_dummy,kyc_dummy,whitelist_dummy,presale_raised_dummy,ethereum,whitelist_dummy,ind_entertainment,ind_business_services,ind_blockchain,ind_other_software,ind_finance,presale_dummy,presale_raised_dummy,percent_forsale,percent_forsale_ifpresent,percent_forsale_dummy,listing_dummy
22.53391,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,1,1,0,0.5,0.5,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.6,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.62,0.62,1,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.61,1,0
22.27552,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
21.72063,1,1,0,0,1,0,0,0,0,0,0,0,0,0.2,0.2,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,0,0,0.65,0.65,1,0
19.63956,1,1,1,0,1,1,0,0,0,1,0,1,0,0.7,0.7,1,0
22.41159,1,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
19.63956,1,1,1,0,1,1,0,0,0,0,0,1,0,0.3333333,0.3333333,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.6,0.6,1,0
20.89957,1,1,1,0,1,1,0,0,1,0,0,0,0,0.27,0.27,1,0
20.89957,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.8,1,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,1,0
19.63956,1,0,0,0,1,0,0,0,0,0,0,0,0,0.75,0.75,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,0,0,0.55,0.55,1,0
20.89957,1,0,1,0,0,1,0,0,0,0,0,0,0,0.2,0.2,1,0
22.41159,1,1,0,0,0,0,0,1,0,0,0,1,0,0.55,0.55,1,0
20.89957,1,1,1,0,1,1,0,1,0,0,0,1,0,0.51,0.51,1,0
21.72063,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.85,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,1,0,0.75,0.75,1,0
22.06915,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5,0.5,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,1,0,0.69,0.69,1,0
19.63956,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,0,0,0.75,0.75,1,0
20.89957,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0
22.27552,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,1,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,1,0,0,1,0,0,0,0,0,1,0,0,0.75,0.75,1,0
22.39378,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,1,0
20.89957,1,0,1,0,0,1,0,0,0,0,0,1,0,,0,0,0
20.89957,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0
22.06915,1,1,1,0,0,1,0,1,0,0,0,1,0,0.1,0.1,1,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
21.53017,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8,0.8,1,0
22.27552,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
20.89957,1,1,1,0,0,1,0,0,0,0,0,0,0,0.62,0.62,1,0
22.53391,1,0,0,0,1,0,0,0,1,0,0,1,0,0.65,0.65,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,1,0,0.62,0.62,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.6,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
18.90116,1,1,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,1,0,0,0.333,0.333,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.4,1,0
19.63956,1,1,1,0,0,1,0,0,0,0,0,0,0,0.06,0.06,1,0
22.27552,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,1,0
22.06915,1,1,1,0,1,1,0,1,0,0,0,1,0,0.4,0.4,1,0
22.41159,1,1,1,0,1,1,0,0,0,1,0,0,0,0.7,0.7,1,0
20.89957,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
19.63956,1,0,1,0,0,1,0,0,0,0,0,1,0,0.085,0.085,1,0
18.86238,1,1,0,0,1,0,0,0,0,0,0,1,0,0.27,0.27,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,0,0,0,0.75,0.75,1,0
20.89957,1,1,1,0,1,1,0,0,0,1,0,1,0,0.27,0.27,1,0
22.53391,1,0,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,1,1,0,0.76,0.76,1,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
21.72063,1,0,0,0,1,0,0,0,0,0,0,1,0,0.87,0.87,1,0
20.89957,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0
18.86238,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,0,0,0.6,0.6,1,0
19.63956,1,0,1,0,1,1,0,0,0,0,0,1,0,0.65,0.65,1,0
19.63956,1,0,1,0,0,1,0,0,0,0,0,1,0,,0,0,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,1,0,0.51,0.51,1,0
20.89957,1,1,0,0,1,0,0,0,0,0,1,0,0,0.765,0.765,1,0
22.41159,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
20.89957,1,1,1,1,0,1,0,0,0,0,0,1,1,0.4,0.4,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.92,0.92,1,0
20.89957,1,1,1,0,1,1,0,1,0,0,0,1,0,,0,0,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.65,1,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,0.6,0.6,1,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,0.16,0.16,1,0
22.53391,1,1,0,0,1,0,0,0,0,0,1,0,0,0.85,0.85,1,0
22.41159,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.53391,1,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,1,0,0,1,0,1,0,0,0,0,0,0,0.5,0.5,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,1,0,0.529,0.529,1,0
21.72063,1,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
22.53391,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
22.53391,0,0,0,0,1,0,0,1,0,0,0,1,0,,0,0,0
22.06915,1,1,1,0,1,1,0,1,0,0,0,1,0,0.45,0.45,1,0
18.86238,1,0,1,0,0,1,0,0,0,0,0,1,0,,0,0,0
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
19.63956,1,1,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
22.41159,1,1,0,0,0,0,1,0,0,0,0,1,0,,0,0,0
22.27552,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,1,0
22.06915,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,,0,0,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
21.72063,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
19.63956,1,1,1,0,0,1,0,1,0,0,0,0,0,0.3,0.3,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6,0.6,1,0
22.53391,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,0
22.53391,1,0,1,0,1,1,0,0,0,0,0,0,0,0.8,0.8,1,0
18.86238,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,1,1,0,0.5420864,0.5420864,1,0
19.63956,1,0,0,0,1,0,0,0,0,0,0,0,0,0.699,0.699,1,0
22.53391,1,0,1,0,1,1,0,0,0,0,0,1,0,0.6,0.6,1,0
21.53017,1,0,1,0,1,1,0,0,0,0,1,1,0,0.79,0.79,1,0
20.89957,1,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,1,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,1,0,0.4974874,0.4974874,1,0
22.06915,1,1,1,0,0,1,0,0,0,0,1,0,0,,0,0,0
19.63956,1,1,1,0,1,1,0,0,0,0,0,1,0,0.7,0.7,1,0
18.86238,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,0.2,0.2,1,0
20.89957,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,0.15,0.15,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
18.86238,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3,0.3,1,0
18.86238,1,0,1,0,1,1,0,0,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,0,0,0.6,0.6,1,0
20.89957,1,0,1,0,1,1,0,0,1,0,0,0,0,,0,0,0
22.27552,1,1,0,0,1,0,0,0,0,0,0,0,0,0.75,0.75,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.5307692,0.5307692,1,0
22.06915,1,1,1,0,0,1,0,0,0,0,0,1,0,0.4,0.4,1,0
20.89957,1,1,0,0,1,0,0,0,0,0,1,1,0,0.24,0.24,1,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.35,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,0.15,0.15,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,0,0,0,0.72,0.72,1,0
22.06915,1,0,1,0,1,1,1,0,0,0,0,1,0,0.75,0.75,1,0
19.63956,1,0,1,0,1,1,0,0,0,0,0,1,0,0.33,0.33,1,0
22.27552,1,1,0,0,1,0,0,0,0,0,1,1,0,0.8,0.8,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,1,0,0.83,0.83,1,0
19.63956,1,0,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
22.41159,1,0,0,0,1,0,0,1,0,0,0,1,0,0.8,0.8,1,0
19.63956,1,1,1,0,1,1,0,0,1,0,0,1,0,0.5,0.5,1,0
21.53017,1,0,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
21.72063,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
19.63956,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
19.63956,1,1,0,0,1,0,0,1,0,0,0,1,0,0.8,0.8,1,0
22.53391,1,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.41159,1,1,1,0,0,1,0,0,0,0,0,1,0,0.7,0.7,1,0
20.89957,1,1,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,1,0
21.53017,1,1,1,1,0,1,0,0,0,0,0,0,1,0.35,0.35,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,0,0,0,1,0,0.6252,0.6252,1,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.27552,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
19.63956,1,1,1,0,1,1,0,0,0,0,0,0,0,0.4,0.4,1,0
22.06915,1,1,1,0,1,1,0,0,0,1,0,1,0,0.45,0.45,1,0
21.53017,1,0,0,0,1,0,0,0,0,0,0,1,0,0.65,0.65,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.63,0.63,1,0
22.53391,1,1,0,0,1,0,0,1,0,0,0,1,0,,0,0,0
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.73,0.73,1,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.65,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.75,0.75,1,0
22.06915,1,1,1,0,0,1,0,0,0,0,0,1,0,0.18,0.18,1,0
19.63956,1,1,1,0,1,1,0,0,0,0,0,1,0,0.3458,0.3458,1,0
22.53391,1,1,0,0,1,0,0,0,0,1,0,0,0,0.1293578,0.1293578,1,0
22.06915,1,0,0,0,0,0,1,0,0,0,0,0,0,0.7,0.7,1,0
22.06915,1,1,0,0,1,0,1,0,0,0,0,1,0,0.41,0.41,1,0
21.72063,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
19.63956,1,1,1,0,0,1,0,0,0,0,0,1,0,0.2,0.2,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0
22.41159,1,1,0,0,0,0,0,0,0,0,0,1,0,0.26625,0.26625,1,0
22.27552,1,0,0,0,1,0,0,1,0,0,0,1,0,0.6,0.6,1,0
22.53391,0,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0
22.41159,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0
22.41159,1,1,1,0,1,1,0,1,0,0,0,1,0,0.81,0.81,1,0
22.06915,1,1,0,0,0,0,0,0,0,0,0,1,0,,0,0,0
22.41159,1,1,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0
20.89957,1,0,0,0,1,0,0,0,1,0,0,0,0,0.51,0.51,1,0
22.41159,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
22.27552,1,0,0,0,1,0,0,1,0,0,0,1,0,0.51,0.51,1,0
20.89957,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,1,0
19.63956,1,1,1,0,1,1,0,0,0,0,0,1,0,0.6,0.6,1,0
22.41159,1,0,0,0,1,0,0,0,1,0,0,1,0,0.85,0.85,1,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,0,0,0.66,0.66,1,0
22.27552,1,0,0,0,1,0,0,0,1,0,0,1,0,0.82,0.82,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,1,1,0,0.73,0.73,1,0
22.53391,1,0,0,0,1,0,0,1,0,0,0,1,0,0.8,0.8,1,0
20.89957,1,1,0,0,1,0,1,0,0,0,0,0,0,0.5,0.5,1,0
19.63956,1,0,0,0,1,0,0,0,0,0,0,0,0,0.12,0.12,1,0
20.89957,1,1,1,0,1,1,0,0,1,0,0,1,0,0.4,0.4,1,0
20.89957,1,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.4,1,0
18.86238,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,0,0,0.73,0.73,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.51,0.51,1,0
20.89957,1,0,1,0,1,1,1,0,0,0,0,1,0,0.53,0.53,1,0
18.86238,1,0,1,0,1,1,0,0,0,0,0,1,0,0.6,0.6,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.525,0.525,1,0
22.06915,1,0,0,0,1,0,0,0,0,1,0,0,0,0.9,0.9,1,0
19.63956,1,1,1,0,1,1,0,0,0,0,0,1,0,0.2,0.2,1,0
22.06915,1,0,0,0,1,0,0,0,1,0,0,1,0,0.625,0.625,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
22.06915,1,1,0,0,1,0,0,0,0,1,0,1,0,0.7,0.7,1,0
22.06915,1,0,0,0,0,0,0,0,0,0,0,1,0,0.36,0.36,1,0
22.06915,1,1,1,0,1,1,0,1,0,0,0,1,0,0.2099738,0.2099738,1,0
22.06915,1,0,0,0,0,0,0,0,0,0,0,1,0,0.2099738,0.2099738,1,0
21.53017,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,0,0,1,0,0.82,0.82,1,0
22.41159,1,0,1,0,1,1,0,0,0,0,0,0,0,0.6,0.6,1,0
21.72063,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,0.9329,0.9329,1,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,1,0,0.7,0.7,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,1,1,0,0.4,0.4,1,0
22.06915,1,1,1,0,1,1,0,0,0,1,0,1,0,,0,0,0
20.89957,1,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0.5,1,0
22.27552,1,0,0,0,1,0,1,0,0,0,0,0,0,0.75,0.75,1,0
20.89957,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
19.63956,1,0,1,0,1,1,0,0,1,0,0,1,0,,0,0,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0.25,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,0,0,0.72,0.72,1,0
20.89957,1,1,1,0,0,1,0,0,0,0,0,1,0,0.5,0.5,1,0
21.53017,1,0,1,0,1,1,0,0,0,0,0,0,0,0.27,0.27,1,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,0,0,0.7,0.7,1,0
22.27552,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0
21.53017,1,0,0,0,1,0,0,0,0,0,1,1,0,0.6,0.6,1,0
22.53391,1,1,0,0,1,0,1,0,0,0,0,0,0,0.36,0.36,1,0
18.86238,1,1,1,0,1,1,0,0,0,0,0,0,0,0.47,0.47,1,0
20.89957,0,1,0,0,1,0,0,0,0,0,0,1,0,,0,0,0
21.53017,1,1,1,0,0,1,0,0,0,0,0,1,0,0.5,0.5,1,0
16.87992,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
22.41159,1,1,1,0,1,1,0,0,0,1,0,1,0,0.6,0.6,1,0
22.27552,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.06915,1,1,0,0,1,0,0,0,0,0,0,1,0,0.4959,0.4959,1,0
21.72063,0,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0
21.53017,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1,0
22.53391,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.53391,1,0,1,0,1,1,0,0,0,0,0,1,0,0.6,0.6,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.4,1,0
20.89957,1,1,0,0,1,0,0,0,0,0,0,1,0,0.65,0.65,1,0
22.27552,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
19.63956,1,1,0,0,0,0,0,0,0,0,0,1,0,0.3,0.3,1,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,1,0,0.7,0.7,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.2,0.2,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
22.06915,1,0,0,0,1,0,1,0,0,0,0,0,0,0.6,0.6,1,0
22.53391,1,0,0,0,1,0,1,0,0,0,0,0,0,0.7,0.7,1,0
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,0.66,0.66,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,0,0,0.6,0.6,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1,0
21.72063,1,1,0,0,1,0,0,0,1,0,0,0,0,0.818,0.818,1,0
22.41159,1,0,0,0,0,0,0,1,0,0,0,0,0,0.41,0.41,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,0,0,0.4,0.4,1,0
22.27552,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
18.86238,1,1,0,0,1,0,0,0,0,0,0,0,0,0.49,0.49,1,0
21.72063,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,0,1,0,1,1,0,0,0,0,0,1,0,0.55,0.55,1,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,0
22.06915,1,0,0,0,1,0,0,0,0,0,1,1,0,0.5,0.5,1,0
20.89957,1,0,0,0,0,0,0,0,0,0,0,1,0,0.75,0.75,1,0
19.63956,1,1,1,0,1,1,0,0,0,0,0,1,0,0.25,0.25,1,0
22.41159,1,1,1,0,0,1,0,0,0,0,0,0,0,0.65,0.65,1,0
22.41159,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
22.06915,1,1,1,0,1,1,0,0,0,0,1,1,0,0.66,0.66,1,0
22.06915,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0
22.27552,1,0,0,0,1,0,0,1,0,0,0,0,0,,0,0,0
22.41159,1,1,1,0,1,1,0,0,0,0,0,0,0,0.2245,0.2245,1,0
18.86238,1,1,0,1,1,0,0,0,0,0,0,1,1,0.65,0.65,1,0
22.53391,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0
19.63956,1,0,1,0,1,1,0,0,0,0,1,0,0,0.3,0.3,1,0
22.41159,1,1,0,0,1,0,0,0,0,0,1,1,0,0.45,0.45,1,0
21.53017,1,0,1,0,1,1,0,1,0,0,0,1,0,0.75,0.75,1,0
22.53391,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
19.63956,1,1,1,0,1,1,0,1,0,0,0,1,0,0.55,0.55,1,0
22.41159,1,0,1,0,1,1,0,0,0,0,1,0,0,0.35,0.35,1,0
20.89957,1,1,0,0,1,0,0,0,0,0,0,0,0,0.7,0.7,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,0,0,0,0.56,0.56,1,0
22.41159,1,1,1,0,1,1,0,0,0,1,0,1,0,0.28,0.28,1,1
22.06915,1,1,0,0,1,0,0,0,0,0,0,1,0,0.4,0.4,1,0
18.86238,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.53391,1,0,0,0,1,0,0,0,0,1,0,1,0,,0,0,0
22.41159,1,1,1,0,0,1,0,0,0,0,1,1,0,0.5,0.5,1,0
20.89957,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0
20.89957,1,1,1,0,1,1,0,1,0,0,0,1,0,0.35,0.35,1,0
22.06915,1,1,0,0,1,0,0,0,0,0,0,1,0,0.7,0.7,1,0
22.27552,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7,0.7,1,0
22.41159,1,1,1,0,1,1,0,0,0,0,1,1,0,0.6,0.6,1,0
19.63956,1,1,1,0,0,1,0,0,1,0,0,0,0,0.4,0.4,1,0
21.72063,1,0,0,0,1,0,0,1,0,0,0,0,0,0.5,0.5,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
19.63956,1,1,0,0,1,0,0,0,0,0,0,1,0,0.765,0.765,1,0
22.06915,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0.6,1,0
19.63956,1,0,0,0,1,0,1,0,0,0,0,1,0,,0,0,0
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.699,0.699,1,0
20.89957,1,0,1,0,1,1,0,0,0,0,0,1,0,,0,0,0
19.63956,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
20.89957,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,0,0,0,1,0,0,0,0,0,1,1,0,0.9,0.9,1,0
22.06915,1,1,0,0,0,0,0,0,0,0,1,1,0,0.35,0.35,1,0
22.06915,1,0,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
22.53391,1,0,0,0,1,0,0,0,0,0,1,1,0,,0,0,0
22.53391,1,1,0,0,1,0,1,0,0,0,0,1,0,0.5,0.5,1,0
19.63956,1,0,0,0,1,0,0,0,0,0,0,0,0,0.17,0.17,1,0
20.89957,1,0,1,0,1,1,0,0,1,0,0,1,0,0.5,0.5,1,0
19.63956,1,1,1,0,0,1,0,1,0,0,0,1,0,0.4,0.4,1,0
22.41159,1,1,0,0,1,0,1,0,0,0,0,1,0,0.5,0.5,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,1,1,0,0.4,0.4,1,0
20.89957,1,0,1,0,0,1,0,1,0,0,0,1,0,0.6,0.6,1,0
22.06915,1,1,0,0,1,0,0,1,0,0,0,0,0,0.6,0.6,1,0
18.86238,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
19.63956,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.06915,1,0,1,0,1,1,1,0,0,0,0,1,0,0.7,0.7,1,0
20.89957,1,1,0,0,1,0,0,1,0,0,0,1,0,0.7,0.7,1,0
22.06915,1,1,1,0,1,1,0,0,0,1,0,1,0,0.6,0.6,1,0
22.41159,1,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
22.53391,1,0,1,0,1,1,0,0,0,1,0,1,0,0.6,0.6,1,0
22.53391,1,1,1,0,1,1,0,0,0,0,0,1,0,0.5,0.5,1,0
20.89957,1,1,1,0,1,1,0,0,0,0,0,1,0,0.4,0.4,1,0
22.53391,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0
18.86238,1,0,1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,1,0
20.89957,1,1,0,0,1,0,1,0,0,0,0,1,0,0.74,0.74,1,0
22.41159,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
22.41159,1,1,0,0,1,0,1,0,0,0,0,1,0,0.4,0.4,1,0
22.53391,1,1,0,0,1,0,0,0,0,0,1,1,0,,0,0,0
22.41159,1,0,1,0,1,1,1,0,0,0,0,1,0,0.65,0.65,1,0
